property_size,longitude,latitude,total_floor,BHK_type_encoded,bathroom,locality_encoded,furnishing_encoded,floor,parking_encoded
600.0,77.52382933,12.96800877,2.0,5,2.0,762,2,1.0,3
600.0,77.62753852,12.94389069,2.0,1,2.0,232,2,2.0,3
1600.0,77.5673551,12.90929152,1.0,2,2.0,104,2,0.0,0
680.0,77.63650343,12.92254343,2.0,1,1.0,438,2,2.0,3
1200.0,77.72092753,12.95600877,3.0,1,2.0,151,2,0.0,0
1200.0,77.51584454,12.97648283,4.0,1,2.0,539,2,1.0,0
500.0,77.6689796,12.9270311,4.0,1,2.0,135,2,4.0,3
1200.0,77.5510001,12.9956222,3.0,1,2.0,611,2,2.0,3
1255.0,77.5273781,12.9043065,12.0,2,2.0,140,2,10.0,0
500.0,77.54857751,12.94470265,2.0,0,1.0,517,1,0.0,3
1290.0,77.62059027,12.91338283,4.0,1,2.0,89,2,2.0,1
800.0,77.58990435,12.91774351,6.0,1,2.0,371,2,0.0,0
1440.0,77.60395008,12.96227563,5.0,2,3.0,624,2,3.0,0
1580.0,77.53446274,12.93210225,3.0,2,3.0,102,2,3.0,0
700.0,77.55856892,12.93921279,2.0,1,1.0,112,2,0.0,0
800.0,77.7184647,12.9708666,1.0,1,1.0,484,2,1.0,3
1750.0,77.61492391,12.99308216,3.0,2,3.0,592,2,3.0,0
1290.0,77.6244941,12.9097353,4.0,2,2.0,149,2,3.0,1
1000.0,77.56923388,12.93249415,3.0,1,2.0,722,2,2.0,0
1100.0,77.54716823,12.93886567,3.0,1,2.0,250,2,1.0,0
1380.0,77.62729196,12.90415022,4.0,2,2.0,149,2,0.0,0
900.0,77.55491829,12.91597624,1.0,1,2.0,563,2,1.0,2
1945.0,77.7551868,12.9826432,5.0,2,3.0,61,2,2.0,0
1310.0,77.67482896,12.90635991,10.0,1,2.0,294,2,2.0,0
1400.0,77.51721649,12.9089731,2.0,1,2.0,597,2,1.0,3
650.0,77.57024781,12.94082432,2.0,1,1.0,124,2,2.0,0
1200.0,77.55761128,12.93148534,3.0,2,2.0,102,2,2.0,3
800.0,77.68419167,12.98859326,4.0,0,1.0,484,2,3.0,0
1200.0,77.55540837,12.91797051,4.0,2,3.0,565,2,1.0,0
1600.0,77.57437843,12.99876642,0.0,1,1.0,495,2,0.0,3
550.0,77.75350731,12.99959116,5.0,0,1.0,393,2,1.0,0
400.0,77.63121947,12.94160273,3.0,0,1.0,232,2,2.0,3
1576.0,77.70447928,12.93759462,3.0,2,3.0,571,2,2.0,0
1455.0,77.6428981,12.9192477,12.0,2,2.0,655,2,3.0,1
1375.0,77.6668228,12.92461249,4.0,1,2.0,135,0,3.0,0
675.0,77.60756412,12.92525674,4.0,1,2.0,89,2,1.0,3
400.0,77.60681047,12.93665189,3.0,0,1.0,470,1,0.0,3
1200.0,77.59907915,12.90928894,2.0,1,2.0,337,1,0.0,0
650.0,77.53800141,12.90591841,4.0,0,1.0,734,2,0.0,3
600.0,77.63951344,12.90055222,3.0,0,1.0,516,2,2.0,3
1700.0,77.67896592,12.90779513,4.0,2,2.0,409,2,0.0,0
1184.0,77.6895542,12.9884164,15.0,1,2.0,484,0,10.0,0
800.0,77.55497367,12.94545844,1.0,1,1.0,102,2,1.0,3
1600.0,77.74905628,12.97953804,4.0,2,3.0,775,2,4.0,0
1200.0,77.59597058,12.90646938,0.0,1,2.0,337,2,0.0,0
1300.0,77.62045739,12.99347399,3.0,2,3.0,193,2,1.0,0
1200.0,77.6825476,12.9463965,1.0,1,2.0,785,2,0.0,0
1450.0,77.66917307,12.92820425,4.0,1,2.0,135,2,4.0,0
525.0,77.55291106,12.9906922,2.0,1,1.0,609,2,0.0,3
1250.0,77.7029233,12.9549879,4.0,1,2.0,171,2,2.0,0
1590.0,77.62570865,12.92517839,2.0,2,2.0,449,2,1.0,0
600.0,77.74060197,12.94250583,3.0,0,1.0,744,2,2.0,3
1000.0,77.549454,12.98463,2.0,1,2.0,611,2,2.0,3
2300.0,77.66790783,12.9264565,10.0,2,3.0,135,2,9.0,0
1090.0,77.57185417,12.91170179,3.0,1,2.0,102,2,2.0,1
800.0,77.55533482,12.99841716,2.0,1,1.0,604,2,0.0,1
1000.0,77.51390026,12.96881503,3.0,1,2.0,539,2,2.0,3
1590.0,77.7499467,12.9697999,14.0,2,3.0,775,2,7.0,0
500.0,77.60944905,12.93056376,4.0,0,1.0,710,2,2.0,3
1100.0,77.53441581,12.99514681,1.0,1,1.0,132,2,0.0,3
500.0,77.53381469,12.97875124,4.0,0,1.0,762,1,0.0,3
1200.0,77.67246489,12.99542241,1.0,1,2.0,484,2,1.0,0
900.0,77.54284959,12.95237978,4.0,1,2.0,121,2,2.0,0
1265.0,77.70472255,12.98868945,4.0,1,2.0,484,2,2.0,1
1450.0,77.5580491,12.93368783,5.0,2,2.0,102,2,2.0,0
1100.0,77.756322,12.9869192,4.0,1,2.0,393,2,1.0,0
800.0,77.67644451,12.9287944,1.0,1,2.0,135,0,1.0,0
1100.0,77.5113587,12.9248487,2.0,1,2.0,597,2,1.0,3
750.0,77.70424151,12.95406294,4.0,1,2.0,499,2,2.0,3
1500.0,77.5428086,12.92067866,2.0,2,3.0,104,2,2.0,3
1432.0,77.67683821,12.90877702,4.0,2,2.0,398,0,4.0,0
1300.0,77.68448616,12.96813408,5.0,1,2.0,754,2,2.0,0
1300.0,77.59926104,12.92771031,3.0,1,2.0,361,2,2.0,0
500.0,77.6212899,12.9411643,5.0,0,1.0,448,0,1.0,0
500.0,77.63212645,12.91162423,3.0,0,1.0,273,1,3.0,3
500.0,77.5690823,12.93741022,2.0,0,1.0,124,1,1.0,2
650.0,77.7173233,12.99339294,4.0,0,1.0,311,2,3.0,0
800.0,77.50415287,12.98599598,4.0,1,1.0,705,2,1.0,3
900.0,77.67992517,12.97573856,2.0,1,2.0,758,2,0.0,3
1050.0,77.6797231,12.98141166,4.0,1,2.0,395,2,0.0,0
500.0,77.59455262,12.94807887,3.0,0,1.0,778,2,0.0,3
1040.0,77.5903265,12.9012825,4.0,1,2.0,334,2,2.0,0
900.0,77.55360534,12.92278692,4.0,2,2.0,102,2,2.0,3
540.0,77.63421006,12.93569527,4.0,0,1.0,438,2,2.0,3
250.0,77.6891149,12.9895422,3.0,5,1.0,484,2,3.0,3
1170.0,77.7174196,12.9912313,4.0,1,2.0,300,2,4.0,0
600.0,77.56737206,12.90784259,2.0,1,1.0,456,2,0.0,3
1000.0,77.6276494,12.9173426,2.0,1,3.0,276,2,0.0,3
1065.0,77.7755112,12.9834759,4.0,1,2.0,716,2,0.0,0
1181.0,77.6711055,12.9257854,4.0,1,2.0,260,2,0.0,0
1000.0,77.58087863,12.97280809,3.0,1,1.0,177,0,1.0,3
1380.0,77.66535809,12.92549112,3.0,1,2.0,135,2,3.0,3
2072.0,77.728755,12.994106,19.0,2,3.0,591,2,5.0,0
1100.0,77.7370713,12.9234018,14.0,1,2.0,775,2,5.0,0
1617.0,77.72042946,12.93904823,5.0,2,3.0,745,1,3.0,0
966.0,77.6968511,12.9413756,3.0,1,2.0,427,2,2.0,1
1200.0,77.67767384,12.9040776,2.0,1,2.0,411,2,0.0,1
650.0,77.71972996,12.93867716,14.0,0,1.0,100,2,10.0,0
1400.0,77.5406956,12.9074112,4.0,2,2.0,734,2,2.0,0
800.0,77.67292023,12.96132755,2.0,1,2.0,754,2,1.0,0
1900.0,77.7388592,12.9692631,14.0,2,3.0,548,0,10.0,0
600.0,77.61067242,12.90858019,1.0,1,1.0,86,2,0.0,1
1760.0,77.6823433,12.9694783,5.0,2,3.0,219,1,4.0,0
300.0,77.62833771,12.93977713,3.0,5,1.0,438,0,2.0,0
1200.0,77.53197874,12.97013826,3.0,1,2.0,763,2,1.0,0
800.0,77.63313353,12.93079747,2.0,0,1.0,438,0,2.0,3
1160.0,77.6891487,12.9274987,6.0,1,2.0,47,2,1.0,0
1150.0,77.62528605,12.90314137,4.0,1,2.0,149,2,1.0,0
650.0,77.53767451,12.9880594,1.0,1,1.0,130,2,0.0,3
800.0,77.53363598,12.97440002,1.0,1,1.0,762,2,1.0,3
350.0,77.60621085,12.91105816,1.0,5,1.0,89,0,0.0,3
420.0,77.58918587,12.93476796,3.0,1,1.0,361,1,3.0,3
1175.0,77.51209077,12.90321758,3.0,1,2.0,692,2,2.0,0
350.0,77.72003754,12.95468999,3.0,5,1.0,458,2,3.0,3
1000.0,77.58685014,12.94385308,3.0,1,2.0,361,2,2.0,0
1500.0,77.55456111,12.93073443,2.0,1,2.0,104,2,0.0,0
600.0,77.61660442,12.92014837,2.0,1,2.0,383,2,2.0,1
1000.0,77.6105507,12.90679414,4.0,1,2.0,92,2,1.0,2
1500.0,77.73773333,12.96895719,4.0,2,2.0,775,2,1.0,0
1000.0,77.76336826,12.96597068,2.0,1,2.0,775,2,2.0,0
1100.0,77.52072785,12.91948007,3.0,1,2.0,597,2,3.0,0
200.0,77.61013452,12.91388035,3.0,5,1.0,89,2,3.0,3
1380.0,77.55596598,12.92289107,3.0,2,3.0,102,2,1.0,0
600.0,77.71853282,12.98876772,3.0,0,1.0,2,2,0.0,2
1170.0,77.75113678,12.9634428,4.0,1,2.0,744,2,1.0,0
1500.0,77.7132303,12.98951015,1.0,2,2.0,300,2,0.0,0
800.0,77.70202339,12.95723196,3.0,0,1.0,499,2,2.0,0
800.0,77.7131893,12.962043,3.0,0,1.0,499,2,1.0,3
650.0,77.76630417,12.98307684,1.0,1,2.0,775,2,1.0,0
1200.0,77.57316339,12.90913376,5.0,1,2.0,337,2,0.0,0
1200.0,77.60414028,12.92585774,2.0,1,2.0,148,1,0.0,1
1355.0,77.7439409,12.9832261,6.0,1,2.0,775,2,2.0,0
1000.0,77.6866325,12.99661941,1.0,2,2.0,75,2,1.0,0
1165.0,77.7591009,12.9955072,14.0,1,2.0,488,2,13.0,0
800.0,77.55256515,12.99353251,2.0,1,2.0,604,2,1.0,2
650.0,77.60431701,12.92037439,3.0,0,1.0,89,1,1.0,3
140.0,77.63159887,12.92845488,3.0,5,1.0,438,2,1.0,2
900.0,77.6750869,12.9752911,2.0,1,2.0,396,2,0.0,3
500.0,77.60951873,12.92792986,4.0,0,1.0,701,2,1.0,3
660.0,77.6534629,12.9562593,3.0,1,1.0,525,2,0.0,1
550.0,77.620966,12.9546348,4.0,0,1.0,772,2,3.0,3
500.0,77.60695885,12.93029096,2.0,0,1.0,701,2,2.0,3
1200.0,77.53569239,12.97018732,2.0,1,2.0,762,2,0.0,3
2030.0,77.6991481,12.9371076,8.0,2,4.0,390,2,5.0,0
700.0,77.68197592,12.97110149,3.0,0,1.0,123,2,3.0,3
600.0,77.59232175,12.93136346,3.0,1,2.0,361,2,2.0,2
500.0,77.5431521,12.93832239,0.0,0,1.0,102,2,0.0,3
1750.0,77.7033844,12.93441868,5.0,2,3.0,135,2,5.0,0
1200.0,77.60998735,12.94377426,0.0,2,2.0,49,2,0.0,0
1724.0,77.7247772,12.9661682,15.0,2,3.0,464,2,9.0,1
1600.0,77.7232692,12.9394438,4.0,2,2.0,744,2,2.0,0
3600.0,77.7499467,12.9697999,3.0,4,4.0,775,2,0.0,0
950.0,77.60245916,12.90009518,2.0,1,2.0,145,2,0.0,0
1724.0,77.72476052,12.96720987,14.0,2,3.0,151,2,7.0,1
550.0,77.69446578,12.95304411,5.0,0,2.0,499,2,1.0,3
600.0,77.62996096,12.97703007,2.0,1,2.0,731,2,2.0,3
1200.0,77.60657434,12.90714213,1.0,1,2.0,86,2,0.0,3
1500.0,77.67565517,12.90437227,4.0,2,2.0,409,2,0.0,0
550.0,77.71361455,12.94949285,3.0,0,1.0,7,2,2.0,1
1385.0,77.7424363,12.9685201,9.0,1,2.0,775,2,9.0,0
1590.0,77.68748474,12.90992641,11.0,2,3.0,648,2,5.0,2
1215.0,77.71205222,12.95377923,4.0,1,2.0,520,2,1.0,0
550.0,77.65003011,12.96592094,2.0,0,1.0,432,2,0.0,2
1200.0,77.67360668,12.98738568,1.0,1,2.0,484,2,1.0,0
1000.0,77.65117989,12.95496209,3.0,1,2.0,629,2,0.0,0
700.0,77.6650189,12.970144,2.0,0,1.0,350,2,2.0,1
800.0,77.76042552,12.96707981,2.0,1,2.0,319,2,0.0,3
1200.0,77.56246834,12.92668927,3.0,1,2.0,102,2,2.0,0
1200.0,77.5938792,12.9143266,2.0,1,2.0,337,2,1.0,0
800.0,77.55982399,12.92150597,2.0,0,1.0,104,0,2.0,1
1200.0,77.68997107,12.98819177,4.0,1,2.0,484,2,3.0,1
2100.0,77.56665439,12.92215521,4.0,2,3.0,102,2,1.0,1
1200.0,77.65705055,12.90035459,3.0,1,2.0,273,2,1.0,0
1530.0,77.6791952,12.9140413,5.0,1,2.0,398,2,4.0,1
800.0,77.5286668,12.99942495,2.0,1,1.0,132,2,1.0,3
1551.0,77.67442314,12.90094041,3.0,2,2.0,409,2,1.0,0
1583.0,77.705502,12.9587257,20.0,2,3.0,499,2,4.0,0
1200.0,77.6634729,12.9068771,2.0,1,2.0,296,2,1.0,0
1050.0,77.71796611,12.99712151,4.0,1,2.0,452,2,1.0,0
600.0,77.76297191,12.99321039,3.0,1,1.0,393,1,1.0,2
800.0,77.55696768,12.93800618,0.0,1,2.0,102,1,0.0,0
1100.0,77.51138637,12.91125505,4.0,1,2.0,597,2,2.0,0
1200.0,77.67173383,12.99353617,2.0,1,2.0,729,2,1.0,3
1350.0,77.6945853,12.9792524,10.0,1,2.0,221,0,9.0,0
750.0,77.52093272,12.91299225,3.0,1,2.0,597,2,3.0,3
1450.0,77.6433499,12.95992586,4.0,2,3.0,432,2,1.0,0
1500.0,77.61073214,12.90859294,0.0,1,3.0,89,2,0.0,0
400.0,77.60879947,12.98375811,2.0,0,1.0,670,1,1.0,2
1200.0,77.74353593,12.98350058,4.0,1,2.0,775,2,1.0,0
1265.0,77.55377855,12.91883263,4.0,2,2.0,565,2,1.0,0
1600.0,77.7232692,12.9394438,4.0,2,2.0,744,2,2.0,0
1200.0,77.6935373,12.90483976,1.0,1,2.0,211,2,0.0,0
1200.0,77.715308,12.9516144,4.0,1,2.0,676,2,4.0,0
800.0,77.60600906,12.91869822,3.0,0,1.0,90,1,2.0,3
1500.0,77.65567653,12.97149812,1.0,1,1.0,559,2,0.0,0
700.0,77.55869221,12.94504994,1.0,1,1.0,102,2,1.0,0
400.0,77.60839149,12.93333358,2.0,0,1.0,753,2,0.0,2
1130.0,77.7304686,12.9242481,4.0,1,2.0,264,0,0.0,0
650.0,77.56717548,12.93226788,4.0,0,1.0,124,2,2.0,3
1410.0,77.59338323,12.90259794,4.0,2,2.0,33,2,1.0,0
1080.0,77.51147647,12.93228771,4.0,1,2.0,552,2,1.0,0
1250.0,77.7179232,12.9660028,3.0,1,3.0,151,2,2.0,0
900.0,77.55964897,12.93598271,2.0,1,2.0,102,2,0.0,3
1100.0,77.75487144,12.96795795,4.0,1,2.0,775,2,3.0,0
450.0,77.57991229,12.93856463,2.0,0,1.0,363,2,2.0,3
500.0,77.63298653,12.90718462,4.0,0,1.0,273,2,0.0,3
1400.0,77.54904847,12.96638518,10.0,1,2.0,419,2,4.0,0
1099.0,77.7130733,12.9904597,4.0,1,2.0,327,2,4.0,0
800.0,77.55325395,12.90521859,1.0,1,1.0,734,2,1.0,3
600.0,77.67983734,12.96467915,3.0,0,1.0,619,2,2.0,3
1040.0,77.69679535,12.99748305,2.0,1,2.0,484,2,0.0,0
1110.0,77.72069524,12.95993226,4.0,1,2.0,151,2,0.0,0
1200.0,77.6721344,12.9233185,4.0,2,2.0,135,2,0.0,0
3700.0,77.73577881,12.95918465,0.0,2,4.0,776,2,0.0,1
900.0,77.63217103,12.97556012,3.0,1,2.0,731,2,0.0,3
2600.0,77.6063034,12.9034999,12.0,2,4.0,145,2,4.0,0
600.0,77.55192809,12.97359625,2.0,0,1.0,189,1,1.0,0
600.0,77.68436326,12.98876376,3.0,5,1.0,484,2,3.0,3
800.0,77.57232312,12.99921851,3.0,0,1.0,494,1,3.0,3
1100.0,77.66534789,12.92449298,4.0,1,2.0,135,2,1.0,0
300.0,77.59139297,12.92890878,3.0,0,1.0,724,1,2.0,2
450.0,77.75993461,12.99820179,2.0,0,1.0,393,2,0.0,3
700.0,77.55157404,12.97390467,3.0,0,1.0,604,2,1.0,0
1700.0,77.60950133,12.91741285,9.0,2,3.0,90,2,4.0,0
441.0,77.62876354,12.94498759,2.0,0,1.0,232,2,1.0,3
1200.0,77.650933,12.9741097,0.0,1,2.0,559,2,0.0,0
1200.0,77.62567125,12.90992294,4.0,1,2.0,149,2,1.0,0
400.0,77.56315089,12.99177557,2.0,1,2.0,604,1,0.0,3
1610.0,77.71482438,12.95849729,4.0,2,2.0,151,2,4.0,1
950.0,77.57331059,12.91583044,2.0,1,2.0,117,2,2.0,3
1290.0,77.70028709,12.9932202,19.0,1,2.0,484,0,3.0,0
4000.0,77.73577881,12.95918465,1.0,3,5.0,775,2,0.0,0
1600.0,77.5130663,12.9166947,4.0,2,3.0,578,2,0.0,0
1800.0,77.5180032,12.92253471,2.0,2,2.0,613,2,0.0,0
400.0,77.57865307,12.9062487,5.0,0,1.0,344,2,1.0,3
1375.0,77.7206956,12.9525107,10.0,1,2.0,720,2,3.0,0
800.0,77.51904579,12.95753105,2.0,1,2.0,539,2,1.0,3
650.0,77.5929658,12.96194759,3.0,2,2.0,703,2,2.0,3
1450.0,77.69568304,12.98001157,4.0,2,2.0,214,0,4.0,0
600.0,77.59339731,12.91482412,2.0,1,1.0,337,2,2.0,3
1200.0,77.74856566,12.95946609,5.0,1,2.0,775,2,5.0,0
900.0,77.70869715,12.94779853,3.0,1,2.0,520,2,1.0,0
756.0,77.5832543,12.93847297,3.0,0,1.0,361,2,1.0,0
600.0,77.64458017,12.90739983,4.0,1,2.0,273,2,1.0,2
1500.0,77.55357675,12.94060541,2.0,2,2.0,112,2,1.0,3
450.0,77.6980054,12.91048173,3.0,0,1.0,211,2,2.0,1
800.0,77.56445943,12.94164114,1.0,1,1.0,112,2,1.0,3
800.0,77.75411985,12.96597137,3.0,1,2.0,775,2,2.0,0
1275.0,77.7359667,12.970106,4.0,1,2.0,775,0,4.0,0
1450.0,77.59721595,12.98335363,5.0,2,3.0,670,0,3.0,0
500.0,77.64141934,12.90980508,2.0,0,1.0,653,2,1.0,3
900.0,77.63813785,12.91913171,2.0,1,1.0,353,2,2.0,3
1270.0,77.5183735,12.9361036,5.0,1,2.0,598,2,3.0,0
1050.0,77.706895,12.9756164,9.0,1,2.0,582,2,6.0,0
1175.0,77.7384786,12.9688353,4.0,1,2.0,775,2,4.0,0
1255.0,77.6634951,12.9092507,19.0,2,3.0,18,2,17.0,0
400.0,77.58860586,12.99306133,3.0,0,1.0,747,1,1.0,3
1227.0,77.76132432,12.96716869,5.0,1,2.0,775,2,3.0,0
1600.0,77.671597,12.9256385,5.0,1,2.0,135,0,0.0,0
1210.0,77.7376639,12.9391021,13.0,1,2.0,678,2,7.0,0
650.0,77.70780489,12.94886222,4.0,1,2.0,521,2,1.0,0
1050.0,77.68020159,12.99285429,2.0,1,2.0,75,2,0.0,3
400.0,77.63706094,12.92005979,3.0,0,1.0,276,2,2.0,3
500.0,77.65664544,12.97171341,3.0,1,2.0,559,2,0.0,3
600.0,77.58845178,12.90566737,2.0,1,1.0,337,2,0.0,2
600.0,77.55150016,12.98821323,0.0,1,1.0,605,2,0.0,1
850.0,77.56818051,12.94287709,1.0,1,2.0,124,2,0.0,3
900.0,77.63071983,12.97527233,1.0,1,2.0,378,2,1.0,3
1300.0,77.61295384,12.90749181,4.0,1,2.0,89,2,1.0,3
1600.0,77.50619554,12.98000045,2.0,2,3.0,63,2,2.0,0
600.0,77.56214214,12.94494031,3.0,1,1.0,421,1,0.0,3
1200.0,77.75415637,12.98328625,5.0,1,2.0,775,2,2.0,0
900.0,77.61141736,12.93689144,3.0,1,1.0,438,2,0.0,1
750.0,77.54529759,12.92094101,1.0,1,1.0,102,2,1.0,0
1480.0,77.77135846,12.98357112,4.0,2,2.0,175,2,4.0,1
2425.0,77.6723331,12.9171352,12.0,3,4.0,60,2,2.0,0
1300.0,77.5729984,12.93271497,1.0,2,2.0,124,2,1.0,0
750.0,77.75524924,12.975134,4.0,1,1.0,775,1,2.0,0
1303.0,77.6640759,12.9020624,19.0,2,2.0,228,2,1.0,0
1960.0,77.74795913,12.95992991,14.0,2,3.0,775,2,7.0,0
1150.0,77.56089438,12.90102683,4.0,1,2.0,456,0,3.0,0
780.0,77.55306577,12.91719875,2.0,0,1.0,565,2,2.0,3
1060.0,77.73069763,12.96796703,4.0,1,2.0,776,1,1.0,0
450.0,77.51875365,12.92954118,1.0,5,1.0,597,1,1.0,0
710.0,77.55374579,12.92328449,3.0,1,2.0,104,2,2.0,3
1064.0,77.7042979,12.9719166,4.0,1,2.0,215,2,4.0,0
1175.0,77.7455885,12.98289125,4.0,1,2.0,706,0,1.0,0
1500.0,77.71646555,12.91410126,10.0,2,3.0,512,2,1.0,0
650.0,77.5132884,12.915672,2.0,0,1.0,597,2,0.0,3
900.0,77.64746626,12.96928726,3.0,0,1.0,557,2,3.0,3
1150.0,77.6981227,12.9932187,4.0,1,2.0,484,2,4.0,0
500.0,77.57869782,12.93355405,2.0,0,1.0,361,1,2.0,2
1545.0,77.75050666,12.97098811,8.0,2,3.0,31,2,0.0,2
750.0,77.56690573,12.94240166,2.0,1,1.0,124,2,1.0,2
600.0,77.65020444,12.96825797,2.0,5,1.0,374,2,0.0,3
500.0,77.64068327,12.90452899,4.0,0,1.0,273,2,2.0,3
1370.0,77.7591009,12.9955072,13.0,2,2.0,488,2,5.0,0
1200.0,77.5531946,12.92306489,3.0,2,3.0,104,2,2.0,0
1859.0,77.688632,12.92041456,11.0,2,3.0,202,2,3.0,0
600.0,77.62560737,12.94253016,3.0,1,1.0,232,2,0.0,2
1615.0,77.66506958,12.91854477,11.0,2,2.0,647,2,3.0,1
825.0,77.75999038,12.96546766,2.0,1,2.0,775,2,2.0,3
1205.0,77.76587649,12.99442448,5.0,1,2.0,775,2,3.0,0
350.0,77.63098386,12.9178499,2.0,0,1.0,438,2,2.0,2
1900.0,77.51733176,12.95698766,1.0,2,3.0,539,2,0.0,0
1200.0,77.61323352,12.96698595,2.0,1,2.0,756,2,2.0,0
1312.0,77.69319916,12.9828043,4.0,1,2.0,484,2,1.0,0
1400.0,77.6657653,12.9241252,10.0,1,2.0,260,2,0.0,0
1250.0,77.63593103,12.96090983,4.0,2,2.0,223,2,4.0,0
650.0,77.56588643,12.90797336,2.0,0,1.0,456,2,1.0,3
1177.0,77.7153969,12.98924266,4.0,1,2.0,300,2,0.0,3
500.0,77.59269402,12.9262415,4.0,1,2.0,361,1,4.0,2
750.0,77.7590293,12.9977327,3.0,1,1.0,393,2,2.0,0
1600.0,77.6694805,12.929062,9.0,2,3.0,260,2,1.0,0
700.0,77.59890603,12.91795637,3.0,1,2.0,361,2,3.0,0
580.0,77.56442744,12.99673437,1.0,1,1.0,604,2,1.0,3
1000.0,77.65405277,12.95811759,6.0,1,2.0,525,2,4.0,1
1200.0,77.54465652,12.94099365,3.0,2,2.0,102,2,2.0,3
350.0,77.62238385,12.94200184,1.0,0,1.0,438,2,0.0,0
1100.0,77.71471086,12.95229631,4.0,1,2.0,676,0,3.0,0
700.0,77.55043361,12.90952434,2.0,1,2.0,734,2,2.0,0
1500.0,77.5149554,12.9311046,3.0,2,3.0,612,2,2.0,0
1500.0,77.74901369,12.93733785,4.0,2,2.0,744,2,1.0,0
600.0,77.60923706,12.93343652,2.0,0,1.0,5,2,2.0,2
975.0,77.58725313,12.91167997,3.0,1,2.0,337,2,1.0,0
1880.0,77.7103097,12.96761404,4.0,2,3.0,153,0,2.0,0
1742.0,77.7247772,12.9661682,15.0,2,3.0,464,2,4.0,0
500.0,77.62559128,12.99933617,4.0,0,1.0,207,1,1.0,1
1188.0,77.52378489,12.92332835,4.0,1,2.0,597,2,3.0,0
1256.0,77.6218629,12.9462606,6.0,2,2.0,447,2,5.0,2
1099.0,77.66684088,12.92478353,5.0,1,2.0,135,2,2.0,0
1925.0,77.6968511,12.9413756,3.0,2,3.0,427,2,1.0,0
1400.0,77.61770378,12.94328889,1.0,2,3.0,445,1,1.0,3
1350.0,77.69573362,12.92213787,12.0,1,2.0,390,0,4.0,0
500.0,77.58157709,12.95142557,3.0,0,1.0,505,2,3.0,3
1000.0,77.55688319,12.93754022,2.0,1,1.0,690,1,0.0,0
2105.0,77.7388592,12.9692631,14.0,3,3.0,548,2,6.0,0
1100.0,77.7411625,12.969642,4.0,1,2.0,775,2,1.0,0
1200.0,77.67500612,12.91080364,1.0,1,1.0,398,2,0.0,3
1625.0,77.7558923,12.997651,10.0,2,3.0,134,2,2.0,0
600.0,77.52347406,12.96559026,2.0,1,2.0,68,1,0.0,0
800.0,77.61240002,12.92332764,2.0,1,2.0,89,2,0.0,3
1134.0,77.7011316,12.93329665,4.0,1,2.0,390,2,3.0,1
1440.0,77.6550579,12.90077307,4.0,2,3.0,273,2,1.0,0
1200.0,77.6314626,12.9360752,2.0,2,3.0,438,0,1.0,3
1000.0,77.50379544,12.90271286,2.0,1,1.0,692,2,0.0,3
1567.0,77.7545748,12.985671,6.0,2,2.0,775,2,3.0,0
3200.0,77.71012439,12.96057367,4.0,2,3.0,499,2,4.0,1
800.0,77.55892415,12.9192772,2.0,1,2.0,565,2,0.0,0
1600.0,77.53759775,12.97088796,3.0,2,3.0,762,2,1.0,0
1200.0,77.53666257,12.9896635,1.0,2,2.0,128,2,0.0,0
600.0,77.69109574,12.99793582,1.0,1,1.0,484,2,0.0,3
1250.0,77.55128097,12.91191721,4.0,1,2.0,182,2,4.0,0
600.0,77.67293479,12.99188367,3.0,0,1.0,484,2,0.0,3
625.0,77.71112012,12.96163876,4.0,5,1.0,499,2,0.0,1
360.0,77.64200797,12.96784314,2.0,0,1.0,325,1,0.0,3
550.0,77.6000846,12.9489981,3.0,0,1.0,778,1,3.0,3
1600.0,77.74928523,12.97883229,4.0,2,3.0,775,2,1.0,0
1200.0,77.69844364,12.97099529,4.0,1,2.0,218,0,1.0,3
1100.0,77.56252764,12.99707323,1.0,2,3.0,693,2,1.0,3
900.0,77.55657919,12.92937832,1.0,1,2.0,102,2,1.0,3
1200.0,77.7114946,12.9684613,4.0,1,2.0,151,2,0.0,3
1300.0,77.67970534,12.97127722,4.0,2,2.0,123,2,0.0,0
600.0,77.58913007,12.91018207,2.0,1,2.0,337,2,0.0,2
600.0,77.5518928,12.9118537,2.0,1,2.0,182,2,1.0,3
300.0,77.65628551,12.95825634,4.0,0,1.0,525,1,2.0,3
1120.0,77.66721412,12.98092349,4.0,1,2.0,158,2,1.0,0
600.0,77.6788286,12.99445667,2.0,1,2.0,53,1,1.0,3
1500.0,77.68066025,12.99278373,2.0,1,2.0,484,2,1.0,0
750.0,77.63075102,12.93933255,3.0,1,2.0,233,2,0.0,3
1000.0,77.56810031,12.94544491,2.0,1,2.0,124,2,2.0,2
1200.0,77.66432152,12.96864346,2.0,1,2.0,554,2,1.0,0
900.0,77.69387044,12.95161439,1.0,1,2.0,499,2,0.0,3
1450.0,77.68498798,12.90651898,3.0,2,2.0,285,2,2.0,0
900.0,77.56449538,12.90271047,1.0,1,2.0,456,2,0.0,0
1560.0,77.67546002,12.9169064,4.0,2,2.0,398,2,4.0,0
600.0,77.61248721,12.90946705,3.0,1,2.0,89,2,2.0,2
800.0,77.60231173,12.91207475,2.0,0,1.0,89,2,0.0,1
1060.0,77.7466822,12.9826041,4.0,1,2.0,775,0,2.0,0
1200.0,77.67484044,12.92165021,4.0,1,2.0,135,2,1.0,0
700.0,77.5454943,12.9162274,1.0,0,1.0,565,2,0.0,3
